key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!pwner1_wh3_ete_unit_pack
bastiladon	0	15	90	160	9.0000	axe	creatures_claws	medium	3	1.0000	1.2500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	3.7000		false
wh2_dlc09_tmb_necropolis_knights_halberd_ete	35	0	120	300	5.0000	lance	halberd	small	3	1.2000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	5.4000		false
wh2_dlc10_hef_handmaiden_spear_ksl	35	0	160	200	2.0000	spear	spear	medium	4	1.0000	0.5000	0.0000	true	wh3_main_unit_contact_frostbite_upgraded	4	4	1.8000		false
wh2_dlc11_cst_halberd_depth_guard_ete	0	0	220	230	3.0000	sword	sword	medium	4	1.3000	0.7500	0.0000	true		0	10	3.8000		false
wh2_dlc14_def_master_cold_one_ete	0	15	120	280	4.0000	spear	halberd	large	4	1.0000	0.5000	0.0000	false		0	10	4.0000		false
wh2_dlc15_hef_imrik_lance_ete	25	0	120	250	4.0000	lance	spear	medium	4	1.0000	0.5000	1.0000	true	wh_main_unit_contact_morale	0	10	4.0000		false
wh2_dlc16_tmb_chieftain_halberd_ete	25	0	100	250	3.0000	spear	halberd	large	4	1.0000	0.5000	0.0000	true	wh2_main_unit_contact_weeping_blade	0	10	4.0000		false
wh2_dlc16_wef_stag_knight_spear_ete	25	0	140	260	4.0000	spear	spear	large	4	1.0000	0.8000	0.0000	false		0	2	4.0000		false
wh2_dlc17_bst_wargor_mace_kho	0	25	260	150	3.0000	axe	hammer	large	4	2.5000	0.7500	1.0000	false		0	10	3.8000		false
wh2_dlc17_bst_wargor_mace_nur	0	0	100	300	3.0000	axe	hammer	large	4	2.5000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh2_dlc17_bst_wargor_mace_tze	25	0	120	250	3.0000	axe	hammer	large	4	2.5000	0.7500	0.0000	true		0	10	4.2000		false
wh2_twa02_wef_glade_captain_spear_ete	35	0	200	150	4.0000	spear	spear	large	4	1.0000	0.5000	0.0000	false		0	2	4.0000		false
wh3_dlc20_chs_cha_exalted_hero_mkho_dual_axe_ete	0	15	330	110	3.0000	axe	axe	medium	4	1.4000	1.0000	0.0000	false		0	10	3.8000		false
wh3_dlc20_chs_cha_exalted_hero_mnur_great_axe_rot_beast_ete	0	15	200	270	5.0000	axe	axe	medium	5	1.4000	1.0000	1.0000	false		0	10	4.0000		false
wh3_dlc24_cth_mon_jet_lion_ete	0	0	145	275	6.0000	axe	stone_club_medium	large	5	1.5000	1.2500	0.0000	true	wh2_dlc11_unit_contact_disrupted	0	10	3.5000		false
wh3_dlc24_ksl_druzhina_great_axe_ete_2	0	0	120	240	1.0000	axe	axe_2h	medium	4	1.4000	1.0000	0.0000	false		0	10	4.0000		false
