key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!ovn_grudgebringers
azguz_bloodfist_dwarf_warriors	0	0	23	7	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
black_avangers	0	0	19	6	1.0000	sword	axe		1	1.0000	0.7500	0.0000	false		0	10	4.4000		false
boris_von_raukov_4th_nuln_halberdiers	18	0	8	20	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	5.6000		false
carlsson_cavalry	0	0	9	21	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.8000		false
carlsson_guard	0	0	21	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
grail_knights_tristan_de_la_tourtristan_de_la_tour	0	16	16	36	1.0000	sword	sword	small	2	1.2000	0.7500	0.0000	true		0	10	4.5000		false
grudgebringer_cavalry	0	0	18	24	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.4000		false
grudgebringer_crossbows_sword	0	0	21	7	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	4.4000		false
grudgebringer_infantry	0	0	18	18	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
grudgebringers_wagon	0	0	20	6	3.0000	axe	spear	very_large	4	1.0000	1.0000	0.0000	false		2	2	4.0000		false
knights_of_the_realm_bertrand_le_grande	12	0	30	10	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.7000		false
ragnar_wolves	0	5	12	23	2.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.6000		false
urblab_rotgut_mercenary_ogres	0	0	40	50	3.0000	axe	axe	medium	8	1.0000	1.0000	0.0000	false		0	10	3.9000		false
