key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!_sartosa_overhaul
sartosa_buccaneer_dual_axes	0	0	28	12	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	3.6000		false
sartosa_norscan_captain_chariot	0	15	160	320	14.0000	axe	creatures_claws	very_large	10	1.0000	400.0000	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	3.0000		false
sartosa_norscan_reaver_axe	0	0	34	8	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	3.4000		false
sartosa_norscan_reaver_halberd	15	0	12	28	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	false		0	10	3.8000		false
sartosa_norscan_whaler_spear	16	0	27	7	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	false		0	10	3.8000		false
sartosa_pirate_halberd	16	0	8	20	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	false		0	10	4.8000		false
sartosa_privateer_dual_swords	0	12	25	7	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	3.4000		false
sartosa_privateer_halberd	16	0	8	20	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	false		0	10	4.8000		false
sartosa_privateer_sword	0	6	21	7	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	4.2000		false
sartosa_reaver_dual_axes	0	8	38	18	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	3.4000		false
sartosa_saboteur_sword_and_dagger	0	14	12	14	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	3.4000		false
