unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!!!2xunitsize_compat_!!scm_motm
blaut_maneaters		-1	monstrous_infantry	2	false	blaut_maneaters	32	0	1300	wh_main_shp_transport	1	1	16	1300	325	very_heavy		0	true	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_ironfist	3	false	ogre_infantry		false		1300.0000	0.0000	false	vo_culture_None	false	wh3_dlc26_vo_actor_Ogres_Maneater_Unit	0	true	false	6	false	false		0.0000	true	1	false
blaut_maneaters_ror		1	monstrous_infantry	2	false	blaut_maneaters_ror	32	0	1300	wh_main_shp_transport	1	1	16	1300	325	very_heavy		0	true	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_ironfist	3	false	ogre_infantry		false		1300.0000	0.0000	false	vo_culture_None	false	wh3_dlc26_vo_actor_Ogres_Maneater_Unit	0	true	false	6	false	false		0.0000	true	1	true
blautfang_warbeasts		-1	war_beast	2	false	blautfang_warbeasts	24	0	750	wh_main_shp_transport	1	1	12	1100	275	heavy		0	true	wh_dlc03_vo_culture_Boar	wh_dlc03_bst_razorgor	3	true	bst_razorgor_herd		false		850.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	false	6	false	false		0.0000	true	1	false
fleshrender_hunters		-1	missile_infantry	1	false	fleshrender_hunters	48	0	1150	wh_main_shp_transport	1	1	24	1000	272	heavy		0	false	wh3_main_vo_culture_Ogres	wh_dlc08_nor_hunters_javelin	2	true	ogre_infantry		false		700.0000	550.0000	false	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
frb_chaos_ogre_khorne_0		-1	monstrous_infantry	3	false	frb_chaos_ogre_khorne_0	32	0	1500	wh_main_shp_transport	1	1	16	1500	375	very_heavy		0	true	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous	4	false	ogre_infantry		false		1500.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
frb_chaos_ogre_nurgle_0		-1	monstrous_infantry	3	false	frb_chaos_ogre_nurgle_0	32	0	1500	wh_main_shp_transport	1	1	16	1500	375	very_heavy		0	true	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous	4	false	ogre_infantry		false		1500.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
fulg_irongut		1	monstrous_infantry	2	false	fulg_irongut	32	0	1100	wh_main_shp_transport	1	1	16	1100	275	very_heavy		0	true	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_great_weapons	3	false	ogre_infantry		false		1100.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
fulg_irongut_ror		1	monstrous_infantry	2	false	fulg_irongut_ror	32	0	1100	wh_main_shp_transport	1	1	16	1100	275	very_heavy		0	true	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_great_weapons	3	false	ogre_infantry		false		1100.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	true
gnoblar_spider_chariot		-1	chariot	1	false	gnoblar_spider_chariot	48	0	600	wh_main_shp_transport	1	1	24	600	175	heavy		0	false	wh3_main_vo_culture_Ogres	missile_chariot	1	true	grn_wolf_chariot		false		80.0000	360.0000	false	vo_culture_None	false	wh3_dlc26_vo_actor_Ogres_Gnoblar_Pigback_Riders_Unit	0	true	false	5	false	false		0.0000	true	1	false
hrothgul_gorgers		1	melee_infantry	2	false	hrothgul_gorgers	24	0	1200	wh_main_shp_transport	1	1	12	1000	288	heavy		0	true	wh3_main_vo_culture_Gorger	monstrous_infantry	3	true	ogr_gorgers		false		1100.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false		0.0000	true	1	true
hrothgul_thundertusk_shrine		3	monster	2	false	hrothgul_thundertusk_shrine	1	0	2300	wh_main_shp_transport	1	1	1	2300	575	very_heavy		0	true	wh3_dlc26_vo_culture_Thundertusk	chaos_warshrine	5	true	wh3_dlc26_ogr_thundertusk		true		1800.0000	500.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	2	false	false		0.0000	true	1	false
hunter_spider_chariot		-1	chariot	1	false	hunter_spider_chariot	8	0	1200	wh_main_shp_transport	1	1	4	600	340	heavy		0	false	wh3_main_vo_culture_Ogres	missile_chariot	1	true	grn_wolf_chariot		false		80.0000	360.0000	false	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
lab_ogr_sabretusk		-1	war_beast	1	false	lab_ogr_sabretusk	64	0	500	wh_main_shp_transport	1	1	32	500	125	heavy		0	true	wh3_main_vo_culture_Sabertusk	war_beast	2	false	ogr_sabretusk		false		500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
lab_skv_brood_horror		-1	monster	2	false	lab_skv_brood_horror	1	6	1100	wh_main_shp_transport	1	1	1	1100	300	medium		0	true	wh2_dlc16_vo_culture_Brood_Horror	wh3_main_ogr_rhinox_cavalry	3	true	skv_brood_horror		true		1100.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false		0.0000	true	1	false
lab_skv_hell_pit_abomination		-1	monster	2	false	lab_skv_hell_pit_abomination	1	0	1800	wh_main_shp_transport	1	1	60	1800	450	medium		0	true	wh2_main_vo_culture_Hell_Pit_Abomination	wh3_main_ogr_stonehorn	4	true	skv_hellpit_abomination		true		1800.0000	0.0000	true	wh2_main_vo_culture_Skaven	false	wh_main_vo_actor_default	0	false	false	2	false	false		0.0000	true	1	false
lab_skv_rat_ogre		-1	monstrous_infantry	1	false	lab_skv_rat_ogre	32	3	700	wh_main_shp_transport	1	1	16	800	200	medium		0	true	wh2_main_vo_culture_Rat_Ogres	monstrous_infantry	2	false	skv_rat_ogres		false		800.0000	0.0000	true	wh2_main_vo_culture_Rat_Ogres	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
lab_skv_rat_ogre_mutant		-1	monster	2	false	lab_skv_rat_ogre_mutant	1	3	1200	wh_main_shp_transport	1	1	1	1200	325	heavy		0	true	wh2_main_vo_culture_Rat_Ogres	monster_generic	3	true	skv_rat_ogres		true		1000.0000	0.0000	true	wh2_main_vo_culture_Rat_Ogres	false	wh_main_vo_actor_default	0	false	false	3	false	false		0.0000	true	1	false
lab_skv_rat_ogre_mutant_summoned		-1	monster	2	false	lab_skv_rat_ogre_mutant_summoned	1	3	1200	wh_main_shp_transport	1	1	1	1200	325	heavy		0	true	wh2_main_vo_culture_Rat_Ogres	monster_generic	3	true	skv_rat_ogres		true		1000.0000	0.0000	true	wh2_main_vo_culture_Rat_Ogres	false	wh_main_vo_actor_default	0	false	false	3	false	false		0.0000	true	1	false
