key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!50meleeattackspeed_compat_gra_knightly_orders
wh_main_emp_dual_axe_black_bear	0	6	32	12	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	1.9		false
wh_main_emp_halberd_black_guard	16	0	10	20	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	2.8		false
wh_main_emp_halberd_knights_griffon	16	0	12	28	1.0000	lance	halberd		1	1.0000	0.5000	0.0000	false		0	10	2.8		false
wh_main_emp_hammer_fiery_heart	0	0	14	26	1.0000	axe	hammer		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
wh_main_emp_lance_blazing_sun	0	0	28	12	1.0000	lance	spear		1	1.0000	0.5000	1.0000	false		0	10	2.55		false
wh_main_emp_lance_everlasting_light	0	0	28	12	1.0000	lance	spear		1	1.0000	0.5000	0.0000	true		0	10	2.55		false
wh_main_emp_lance_gold_lion	6	0	28	12	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	2.55		false
wh_main_emp_scythe_sacred_scythe	0	14	30	6	1.0000	axe	halberd		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
wh_main_emp_sword_black_guard	0	6	24	8	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
wh_main_emp_sword_knights_manann	0	6	24	8	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
wh_main_emp_sword_knights_raven	0	6	24	8	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
wh_main_emp_sword_reiksguard	0	8	24	8	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
