key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!pwner1_wh3_ete_unit_pack
10tze	10	wh2_main_body_30	2100	inf_melee	35	inf_mel	wh3_main_unit_long_text_tze_mon_lord_of_change_0	hu10c_exalted_lord_of_change_staff	wh_main_chs_lord_of_change_blood	45	45	60	5220		0	wh3_main_tze_lord_of_change_staff		1	none	10tze	wh2_dlc11_cst_rotting_prometheans	trained			true	40.0000	1500.0000	10tze	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	20	0	0	flying_melee	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
1wyrm	10	wh2_main_body_70	2100	war_beast	57	cav_mel	wh_dlc08_unit_long_text_nor_frost_wyrm	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_main_infantry_rider	45	41	70	5112	1wyrm	4	wh_dlc08_nor_wyrm		1	wh_missile_block_35_metal	1wyrm	wh2_dlc15_super_monstrous_cavalry_flying	trained			true	40.0000	1500.0000	1wyrm	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	-25	0	0	0	15	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
2mammoth	10	wh2_main_leather_50	2100	war_beast	68	inf_mel	wh_dlc08_unit_long_text_nor_feral_mammoth	hu1c_norsca_wm_chaos_chariot_throwing_axes	wh_main_infantry_rider	30	28	50	8380	2mammoth	4	wh_dlc08_nor_mammoth_tusks		1	none	2mammoth	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	2mammoth	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	50	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
3dae	10	wh2_main_heavy_metal_90	2100	inf_ranged	30	spcl	wh3_main_unit_long_text_nur_mon_soul_grinder_0	hc7_wh3_nurgle_soul_grinder	wh3_main_monster_nur_soul_grinder_blood	42	35	55	6680		0	wh3_main_nurgle_soul_grinder	wh3_main_nur_soul_grinder_bombard	1	none	wh3_main_sla_mon_soul_grinder_0_ete	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	wh3_main_nur_mon_soul_grinder_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	15	0	0	0	20	0	0	ranged_no_skirmish_gatecrusher	false	false	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
3manticore_kho	10	wh2_main_heavy_metal_130	2100	war_beast	50	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_dlc26_bc4_flesh_hound_arbaal_axe	wh3_dlc20_chs_cha_lord_hero	70	33	75	3964	wh3_dlc26_kho_mnt_flesh_hound_of_khorne_arbaal_ete	4	wh3_dlc20_chs_cha_exalted_hero_mnur_great_axe_rot_beast_ete		1	wh_missile_block_35_metal	3manticore_sla	wh2_dlc09_necroserpents	trained			true	40.0000	1500.0000	3manticore_kho	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_dlc20_chaos_faction_leader	1.0000	large	0	0	0	20	0	0	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
3manticore_nur	10	wh2_main_heavy_metal_100	2100	war_beast	65	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_b4c_exalted_hero_nur_rot_beast_2hax	wh3_dlc20_chs_cha_hero_mnur	60	43	75	4434	wh3_dlc25_nur_mnt_rot_beast_hero_ete	4	wh3_dlc20_chs_cha_exalted_hero_mnur_great_axe_rot_beast		1	none	3manticore_sla	wh2_dlc09_necroserpents	trained			true	40.0000	1500.0000	3manticore_nur	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_dlc20_chaos_faction_leader	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
3manticore_sla	10	wh2_main_heavy_metal_90	2100	war_beast	65	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_dlc27_chaos_sn1b_daemonic_steed_sword_and_shield	wh3_dlc20_chs_cha_lord_msla	55	48	75	3664	wh3_dlc27_sla_mnt_daemonic_steed_lord	4	wh3_dlc27_chs_sword_lord_daemonic_steed		1	wh_missile_block_55_metal	3manticore_sla	wh2_dlc09_necroserpents	trained			true	40.0000	1500.0000	3manticore_sla	60	80	0	vo_sel_chaos_knights	vo_sel_generic	vo_sel_dlc20_chaos_faction_leader	1.0000	large	0	0	0	0	0	5	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
3manticore_tze	10	wh2_main_heavy_metal_100	2100	war_beast	35	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_dlc24_chaos_lord_tzeentch_wm_disc01_halberd_and_shield	wh3_dlc20_chs_cha_chaos_lord_hero_mtze_disc	40	53	75	3164		0	wh3_dlc24_chs_cha_exalted_hero_mtze_halberd		1	wh_missile_block_55_metal	3manticore_sla	wh2_dlc09_necroserpents	trained			true	40.0000	1500.0000	3manticore_tze	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_dlc20_chaos_faction_leader	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
4dragon	10	wh2_main_body_70	2100	war_beast	50	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_main_infantry_rider	54	44	60	5316	wh_dlc01_chs_mnt_dragon	4	wh_dlc01_chs_dragon		1	wh_missile_block_35_metal	4dragon	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	4dragon	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
