key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
#projectile_displays_tables;12;db/projectile_displays_tables/!!!!!!!double_projectile_velocity_compat_!!!1a_glf_unit_expansion
glf_brt_bolt_thrower_bolt	projectiles/glf_brt_bolt_thrower_bolt_01.wsmodel	wh_main_impact_medium		wh_main_weapon_trail_arrow_medium				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
glf_chd_infernal_guard_machinegun_projectile	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		glf_chd_infernal_guard_machinegun_projectile_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
glf_cth_jade_warriors_javelin_projectile	projectiles/glf_cth_jade_warriors_javelin_1h_01_projectile.wsmodel	wh_main_impact_very_small		wh_main_weapon_trail_javelin				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
glf_dwf_machine_gunner_bullet	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		glf_dwf_machine_gunner_projectile_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
glf_dwf_raiders_projectile	projectiles/glf_dwf_raiders_javelin.wsmodel	wh_main_impact_very_small		wh_main_weapon_trail_javelin				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
glf_dwf_sniper_bullet	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		glf_dwf_machine_gunner_projectile_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
glf_hef_javelin	projectiles/glf_hef_javelin_1h_01_projectile.wsmodel	wh_main_impact_very_small		wh_main_weapon_trail_javelin				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
glf_lzd_skink_snake_javelin	projectiles/glf_lzd_skink_snake_javelin_01.rigid_model_v2	carcass		wh_main_weapon_trail_blowpipe		animations/battle/serpent01/projectile/ark_of_sotek_projectile_airborne.anim		0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
glf_lzd_teeth_of_stotek_ror_javelin	projectiles/glf_lzd_skink_snake_javelin_02.rigid_model_v2	carcass		wh_main_weapon_trail_blowpipe		animations/battle/serpent01/projectile/ark_of_sotek_projectile_airborne.anim		0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
glf_sla_daemonette_archers_projectile	projectiles/glf_sla_daemonette_archers_projectile.wsmodel	glf_sla_daemonette_archers_projectile_impact		glf_sla_daemonette_archers_projectile_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
glf_tmb_blessed_arrow_of_ptra_ror_arrow	projectiles\tmb_arrow_01.rigid_model_v2	wh2_dlc13_abilities_amber_bow_impact		wh2_dlc13_abilities_amber_bow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_dlc26_ogr_inf_eshin_maneater_ror	variantmeshes/wh_variantmodels/hu13/ogr/glf_ogr_props/glf_ogr_eshin_maneater_throwing_star_1h_01.wsmodel			wh2_main_skv_weapon_trail_arrow_small_poison				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
