key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
#projectile_displays_tables;12;db/projectile_displays_tables/!!!!!!!double_projectile_velocity_compat_snek_guns_of_the_empire
bombard_flare	projectiles/wh_emp_air_rocket.rigid_model_v2	arrow_fire	wh_main_fire_fireball_explosion	wh_main_weapon_flame_cannon_trail	wh_main_generic_fire_smoke_loop			0.0000	true	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
snek_emp_bombard_canister	projectiles/wh_emp_bombard_shell_canister.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_cannon_muzzle_flash_large_gote	wh_main_weapon_trail_smoke_large				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
snek_emp_bombard_shell	projectiles/wh_emp_bombard_shell.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_cannon_muzzle_flash_large_gote	wh_main_weapon_trail_smoke_large				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
snek_emp_gote_art_baloon_gunners	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
snek_emp_gote_art_clockwork_missile	projectiles/wh_emp_clockwork_rocket_projectile.rigid_model_v2	wh_main_impact_large	wh_main_weapon_flamethrower_muzzle	wh_main_weapon_flame_cannon_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
snek_emp_gote_art_hellhammer	projectiles/emp_hellhammer_projectile_01.rigid_model_v2	wh3_main_ksl_little_grom_impact	wh_main_cannon_muzzle_flash_vlarge_gote	wh_main_weapon_trail_smoke_large				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
snek_emp_gote_art_hellhammer_shrapnel	projectiles/emp_hellhammer_projectile_shrapnel_01.rigid_model_v2	wh3_main_ksl_little_grom_impact	wh_main_cannon_muzzle_flash_vlarge_gote	wh_main_weapon_trail_smoke_large				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
snek_emp_gote_inf_bergjaeger	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	wh_main_impact_very_small	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
snek_emp_gote_inf_dronschutzen	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
