key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
#projectile_displays_tables;12;db/projectile_displays_tables/!!!!!!!double_projectile_velocity_compat_!scm_legendary
imperial_steam_tank_disabled_ludwig_von_uberdorf_cannon	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_main_weapon_flame_cannon_impact	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_flame_cannon_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
kou_aurelion_cataclysm_heavens_thorsens_thunderstorm		kou_aurelion_cataclysm_heavens_thorsens_thunderstorm	kou_aurelion_cataclysm_thorsens_thunderstorm_launch					0.0000	false	wh_main_unit_launch_medium	wh3_main_heavens_cataclysm_thorsens_thunderstorm	wh3_main_heavens_cataclysm_thorsens_thunderstorm				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
kou_hekarti_altar_fire_fireball		kou_hekarti_altar_fire_fireball_impact		kou_fire_purple_blue_fire_fireball_trail				0.0000	false	wh_main_unit_launch_light	kou_hekarti_altar_fire_fireball_impact	kou_hekarti_altar_fire_fireball_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
kou_oreon_ll_arow_display_blast		wh2_dlc10_blast_impact	wh2_dlc10_blast_launch_kou	wh2_dlc10_blast_trail_kou				0.0000	false	wh_main_unit_launch_light	wh2_dlc10_blast_impact	wh2_dlc10_blast_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
kou_oreon_ll_arow_display_sunlight_shot	projectiles/wh_bst_amber_spear.wsmodel			wh2_dlc16_talon_of_dawn_trail				0.0000	false	wh_main_unit_launch_light						wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
kou_oreon_ll_bowmen_focus_fire_display		wh2_dlc13_magic_arrow		wh_dlc05_wef_swiftshiver_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
kou_skaw_throw_hawk_projectile_range_attack	vfx\models\wh3_kou_skaw_throw_hawk.rigid_model_v2	kou_skaw_projectile_impact_hawk	wh2_dlc10_bone_giant_launch	wh_dlc05_ability_arrow_of_kurnous_trail		animations\battle\bird01\locomotion\bi1_fly_walk_01.anim	animations\battle\bird01\transitions\bi1_fly_charge_land_01.anim	0.0000	false	wh_main_unit_launch_light	wh2_dlc10_blast_impact	wh2_dlc10_blast_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	0.4000
kou_zlatgar_razordon_spike	projectiles/lzd_razordon_projectile.wsmodel	wh_main_impact_small		wh2_dlc13_razordon_spike_trail				0.0000	false		wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	3.0000
phy_torston_throwing_axe	projectiles\dwf_throwing_axe_01.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
slambo_throwing_axe	variantmeshes/wh_variantmodels/hu1c/slambo/slambo_axe_throw.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
str_lurklox_deceiver_warpstar	projectiles/skv_verminlord_warpstar_01.wsmodel	wh_main_impact_very_large		wh_main_weapon_trail_mortar				-0.0500	false		wh_main_impact_very_large	wh_main_impact_very_large				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
str_nastasya_ice_guard_bow	projectiles\ksl_ice_guard_bow_01_projectile.wsmodel	wh3_main_impact_ksl_bow_ice_guard		wh3_dlc20_marauder_trail_javelin_slaanesh				0.2700	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
str_natty_gun	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact_ror		wh2_dlc12_machine_warp_lightning_rifle_trail_purple				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small						1.0000
wh_main_dwf_trollhammer_disabled_ludwig_von_uberdorf	projectiles\wh_main_dwf_trollhammer_disabled_ludwig_von_uberdorf.rigid_model_v2	wh_main_weapon_flame_cannon_impact	wh_main_weapon_flamethrower_beam_large	wh_main_weapon_flame_cannon_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
