key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
#projectile_displays_tables;12;db/projectile_displays_tables/!!!!!!!double_projectile_velocity_compat_ghs_great_harmony
cataclysm_thorsens_thunderstorm_tower		wh3_main_heavens_cataclysm_thorsens_thunderstorm	cataclysm_thorsens_thunderstorm_tower					0.0000	false	wh_main_unit_launch_medium	wh3_main_heavens_cataclysm_thorsens_thunderstorm	wh3_main_heavens_cataclysm_thorsens_thunderstorm				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cth_cav_celestial_crossbow_rider_flamming	projectiles/hef_sisters_of_avelorn_arrow.wsmodel	wh_dlc05_impact_wef_arrow_starfire		cth_cav_celestial_crossbow_rider_flamming_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cth_cav_celestial_crossbow_rider_poison	projectiles/hef_sisters_of_avelorn_arrow.wsmodel	wh_dlc05_impact_wef_arrow		cth_cav_celestial_crossbow_rider_poison_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cth_cav_jade_longma_crassbow_arrow	projectiles\cth_celestial_guard_crossbow_bolt_01_projectile.wsmodel	arrow		cth_cav_jade_longma_crassbow_arrow				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cth_cav_naogao_fire_lance	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		cth_cav_naogao_fire_lance				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cth_dragon_turtle_bolt	projectiles/wh_lzd_stegadon_bow_bolt_projectile1.rigid_model_v2	wh2_dlc12_lzd_salamander_flame_ror		wh2_dlc12_lizard_ror_fireball_trail				0.0000	false		wh_main_bounce_impact	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cth_explostion_arrow	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		cth_explostion_arrow				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cth_inf_nangao_firework_trops	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		cth_inf_nangao_firework_trops_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cth_inf_onyx_armored_crowmen_black_feather	projectiles\black_feather.rigid_model_v2	cth_inf_onyx_armored_crowmen_black_feather_impact		cth_inf_onyx_armored_crowmen_black_feather_trail				0.2700	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cth_inf_thunderbolt_gunners_bullet	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		cth_inf_thunderbolt_gunners_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cth_phoenix_bullet	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		wh2_dlc13_weapon_fire_arrow_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cth_terracotta_arrow	variantmeshes\wh_variantmodels\gi1\cth_terracotta_archer\cth_terracotta_archer_jet_arrow.wsmodel	wh_main_impact_medium		wh_main_weapon_trail_arrow_medium				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cth_terracotta_javelin	projectiles/cth_terracotta_great_weapon_javelin_projectile02.rigid_model_v2	wh_main_impact_medium		wh_main_weapon_trail_javelin				0.0000	false		wh_main_impact_medium	wh_main_impact_medium				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cth_yang_arrow	projectiles/hef_sisters_of_avelorn_arrow.wsmodel	cth_yang_arrow_impact		cth_yang_arrow				-0.0500	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cth_yin_arrow	projectiles/hef_sisters_of_avelorn_arrow.wsmodel	cth_yin_arrow_impact		cth_yin_arrow				-0.0500	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
dwf_runeguard_catling_bullet	projectiles/wh_dwf_organ_gun_shot_small_size.rigid_model_v2	wh_main_impact_small		wh_main_weapon_trail_smoke_small				0.0000	false		wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
ghs_ability_hef_dragonblade	projectiles\ghs_ability_hef_dragonblade.wsmodel	wh_main_impact_very_large		wh2_main_high_soul_quench_trail				0.0000	false	wh_main_unit_launch_heavy	wh3_main_arrow_bounce					wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
ghs_cth_cav_jet_lion_rider_javelin	variantmeshes\wh_variantmodels\bc5\cth\cth_lion\ghs_cth_jet_lion_rider_pro_javelin_01.wsmodel	wh_main_impact_very_small		wh_main_weapon_trail_javelin				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
ghs_def_mon_flying_medusa		wh2_dlc14_flying_medusa_projectile_impact	wh2_dlc14_flying_medusa_projectile_launch	wh2_dlc14_flying_medusa_projectile_trail				-0.0200	false		wh_main_bounce_impact	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
ghs_def_sea_dragon_ocean_breath		wh2_dlc13_ability_ishas_rain_impact	wh2_dlc10_frostbreath	wh2_dlc13_water_arrow_trail				0.0000	false									1.0000
ghs_dwf_inf_highking_guard_missile		wh2_dlc12_lzd_salamander_flame		wh2_dlc12_lizard_fireball_trail				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	0.3000
ghs_dwf_missile_dwfling_mecha	projectiles\wh_dwf_rifle_bullet.rigid_model_v2		wh_main_weapon_muzzle_flash_medium	wh2_dlc13_weapon_fire_arrow_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
ghs_dwf_missile_mecha_dwfling_fire		wh_dlc05_impact_wef_arrow_starfire	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_smoke_medium				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
ghs_dwf_veh_dreadquake_mortar	warmachines/engines/chd_dreadquake/ghs_dwf_dreadquake_mortar_bomb.rigid_model_v2	wh3_main_ksl_little_grom_impact		wh3_dlc23_dreadquake_trail				0.0000	false	wh_main_unit_launch_heavy	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
ghs_inf_sisters_thorn_javelin	projectiles/projectiles/ghs_inf_sisters_thorn_javelin.rigid_model_v2	wh_main_impact_very_small		wh2_dlc10_sisterofavalorn_trail				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
ghs_inf_wef_sisters_thorn_moonfire	projectiles/ghs_inf_wef_sisters_thorn_moonfire.wsmodel	wh2_dlc10_sisterofavalorn_impact		ghs_inf_wef_sisters_thorn_moonfire_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
ghs_ksl_dazh_breath		wh2_main_hydra_dragon_breath_impact	ghs_ksl_dazh_breath_muzzle	ghs_ksl_dazh_breath_trail				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
ghs_ksl_molotov	variantmeshes/wh_variantmodels/hu1c/ksl/ksl_props/ksl_kreml_guard_wine_02.rigid_model_v2			wh_main_weapon_trail_smoke_small				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
