key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
#projectile_displays_tables;12;db/projectile_displays_tables/!!!!!!!double_projectile_velocity_compat_!!!!!!Champions_of_undeath_merged_fun_tyme
abby_fire_blood		wh_dlc03_beasts_amber_spear_impact		wh3_dlc23_deathshrieker_rocket_trail_2				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_medium	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
bound_anima_ignis_display		wh_main_spell_bound_anima_ignis		wh_main_spell_bound_animaignis_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_spell_bound_anima_ignis	wh_main_spell_bound_anima_ignis				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
corrupted_engine		corrupted_engine	corrupted_engine_beam_source	corrupted_engine_beam				0.0000	false	wh_main_unit_launch_light	wh2_main_lzd_bastiladon_solar_engine	wh2_main_lzd_bastiladon_solar_engine				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
interceptor_cannonball_boom	projectiles/cth_grand_cannon_projectile_01.wsmodel	wh_main_weapon_cannonball_impact	wh2_dlc14_poisoned_wind_mortar_ror_muzzle	wh2_dlc09_machine_casket_of_souls_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
interceptor_mortar_boom	projectiles/wh2_dlc13_emp_mortar_blessed.wsmodel	wh_main_emp_mortar_impact	wh2_dlc14_poisoned_wind_mortar_ror_muzzle	wh2_dlc09_machine_casket_of_souls_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
kou_yrellian_ll_arow_display_blast		wh2_dlc10_blast_impact	wh2_dlc10_blast_launch_kou	wh2_dlc10_blast_trail_kou				0.0000	false	wh_main_unit_launch_light	wh2_dlc10_blast_impact	wh2_dlc10_blast_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
kou_yrellian_ll_arow_display_sunlight_shot	projectiles/wh_bst_amber_spear.wsmodel			wh2_dlc16_talon_of_dawn_trail				0.0000	false	wh_main_unit_launch_light						wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
kou_yrellian_ll_bowmen_focus_fire_display		wh2_dlc13_magic_arrow		wh_dlc05_wef_swiftshiver_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
vmp_teb_boolet	projectiles/vmp_teb_bullet.wsmodel	wh_main_impact_small		bm_wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh2_dlc09_tmb_skull_projectile	projectiles\wh2_dlc09_tmb_screaming_skull_catapult_skull_large.wsmodel	wh2_dlc09_screaming_skull_impact_large		wh2_dlc09_lib_machine_screaming_skull_catapult_large_trail				0.0000	false		wh_main_impact_very_large	wh_main_impact_very_large				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh2_dlc17_weapon_abilities_cinderblast_shell	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh2_dlc13_weapon_abilities_fire_arrow		wh2_dlc13_ability_fire_arrow_trail				0.0000	false	wh_main_unit_launch_light						wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
