key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
#projectile_displays_tables;12;db/projectile_displays_tables/!!!!!!!double_projectile_velocity_compat_17C_Deithland_Main
emp_anvilmanes_grenade	projectiles\wh_emp_grenade.rigid_model_v2		wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_arrow_small				0.0000	false	wh_main_unit_launch_light	wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.5000
emp_cinderbell_cannon_ball	projectiles\wh_emp_mortar.rigid_model_v2	wh_main_emp_mortar_impact	wh_main_cannon_muzzle_flash_vlarge	wh_main_weapon_trail_smoke_large				0.0000	false	wh_main_unit_launch_heavy	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	0.7000
emp_cinderbell_cannon_cinderwind	projectiles\wh_emp_mortar.rigid_model_v2	wh_main_emp_mortar_impact	wh_main_cannon_muzzle_flash_vlarge	wh_main_fire_fireball_trail				0.0000	false	wh_main_unit_launch_heavy	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	0.7000
emp_cinderbell_cannon_cinderwind_bomblet	variantmeshes/wh_variantmodels/hu1/emp/deithland_firearms/emp_deithguard_cinderwind_bomb.wsmodel		wh_main_cannon_muzzle_flash_vlarge	wh_main_weapon_trail_javelin				0.0000	false	wh_main_unit_launch_light	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
emp_cinderwind_arbalests_projectile	variantmeshes/wh_variantmodels/hu1/emp/deithland_firearms/emp_deithguard_cinderwind_bomb.wsmodel			wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
emp_cofferglare_cinderwind_grenade	projectiles\wh_emp_grenade.rigid_model_v2		wh_main_weapon_muzzle_flash_small	wh_main_weapon_trail_javelin				0.0000	false	wh_main_unit_launch_light	wh_main_impact_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
emp_cofferglare_grenade	projectiles\wh_emp_grenade.rigid_model_v2		wh_main_weapon_muzzle_flash_small	wh_main_weapon_trail_javelin				0.0000	false	wh_main_unit_launch_light	wh_main_impact_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	0.5000
emp_cofferglare_rocket_big	warmachines/engines/emp_cofferglare/cofferglare_rocket.rigid_model_v2		wh_main_weapon_muzzle_flash_large	wh_main_weapon_trail_rocket_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.1500
emp_cofferglare_rocket_drakecatcher	warmachines/engines/emp_cofferglare/cofferglare_rocket.rigid_model_v2		wh_main_weapon_muzzle_flash_large	wh_main_weapon_trail_smoke_small				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.1500
emp_cofferglare_rocket_drakecatcher_net	warmachines/engines/emp_cofferglare/cofferglare_rocket_net.rigid_model_v2		wh_main_weapon_muzzle_flash_large	wh_main_weapon_trail_smoke_small				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.5000
emp_cofferglare_rocket_small	warmachines/engines/emp_cofferglare/cofferglare_rocket.rigid_model_v2		wh_main_weapon_muzzle_flash_small	wh_main_weapon_trail_mortar				0.0000	false	wh_main_unit_launch_light	wh_main_impact_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
emp_culverin_cannon_ball	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	wh3_main_ksl_little_grom_impact	wh_main_weapon_muzzle_flash_large	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
emp_danziger_projectile	variantmeshes/wh_variantmodels/hu1/emp/deithland_firearms/emp_deithguard_heavy_projectile.wsmodel	wh_main_impact_small	wh_main_weapon_muzzle_flash_small	wh_main_weapon_trail_rifle				0.0000	false	wh_main_unit_launch_light		wh_main_impact_small						1.0000
emp_drakebiter_cannon_ball	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	wh3_main_ksl_little_grom_impact	wh_main_weapon_muzzle_flash_large	wh_main_weapon_trail_javelin				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
emp_engelspeers_projectile_stg1	variantmeshes/wh_variantmodels/hu1/emp/deithland_firearms/emp_deithguard_hellbore_projectile.wsmodel	wh_main_fire_fireball_impact	wh_main_weapon_muzzle_flash_small	wh3_dlc25_nuln_ironsides_ror_rifle_trail				0.0000	false	wh_main_unit_launch_light	wh_main_impact_very_small	wh_main_entity_impact						1.0000
emp_engelspeers_projectile_stg2	variantmeshes/wh_variantmodels/hu1/emp/deithland_firearms/emp_deithguard_hellbore_projectile.wsmodel	wh_main_fire_fireball_impact		wh3_engelspeer_trail				0.0000	false	wh_main_unit_launch_light	wh_main_impact_very_small	wh_main_entity_impact						1.0000
emp_engelspeers_projectile_stg3	variantmeshes/wh_variantmodels/hu1/emp/deithland_firearms/emp_deithguard_hellbore_projectile.wsmodel	wh_main_fire_fireball_impact		wh3_engelspeer_trail				0.0000	false	wh_main_unit_launch_light	wh_main_impact_very_small	wh_main_entity_impact						1.0000
emp_engelspeers_projectile_stg4	variantmeshes/wh_variantmodels/hu1/emp/deithland_firearms/emp_deithguard_hellbore_projectile.wsmodel	wh_main_emp_mortar_impact	wh_main_weapon_muzzle_flash_small	wh3_engelspeer_trail				0.0000	false	wh_main_unit_launch_light	wh_main_impact_very_small	wh_main_entity_impact						1.0000
