key	text	tooltip
#Loc;1;text/db/land_enc_and_poi_character_traits.loc		
character_trait_levels_colour_text_land_encounters_trait_skirmisher_cth_mag_yang_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_skirmisher_cth_mag_yang_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_skirmisher_cth_mag_yang_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_skirmisher_cth_mag_yang_1	PLACEHOLDER	false
character_trait_levels_colour_text_land_encounters_trait_skirmisher_cth_shu_yin_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_skirmisher_cth_shu_yin_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_skirmisher_cth_shu_yin_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_skirmisher_cth_shu_yin_1	PLACEHOLDER	false
character_trait_levels_colour_text_land_encounters_trait_skirmisher_kis_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_skirmisher_kis_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_skirmisher_kis_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_skirmisher_kis_1	PLACEHOLDER	false
character_trait_levels_colour_text_land_encounters_trait_skirmisher_ogr_sla_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_skirmisher_ogr_sla_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_skirmisher_ogr_sla_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_skirmisher_ogr_sla_1	PLACEHOLDER	false
character_trait_levels_colour_text_land_encounters_trait_skirmisher_ogr_tyr_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_skirmisher_ogr_tyr_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_skirmisher_ogr_tyr_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_skirmisher_ogr_tyr_1	PLACEHOLDER	false
character_trait_levels_colour_text_land_encounters_trait_skirmisher_nur_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_skirmisher_nur_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_skirmisher_nur_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_skirmisher_nur_1	PLACEHOLDER	false
character_trait_levels_colour_text_land_encounters_trait_skirmisher_tze_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_skirmisher_tze_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_skirmisher_tze_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_skirmisher_tze_1	PLACEHOLDER	false
character_trait_levels_colour_text_land_encounters_trait_underground_cth_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_underground_cth_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_underground_cth_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_underground_cth_1	PLACEHOLDER	false
character_trait_levels_colour_text_land_encounters_trait_underground_kis_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_underground_kis_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_underground_kis_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_underground_kis_1	PLACEHOLDER	false
character_trait_levels_colour_text_land_encounters_trait_underground_ogr_1	PLACEHOLDER	false
character_trait_levels_explanation_text_land_encounters_trait_underground_ogr_1	PLACEHOLDER	false
character_trait_levels_onscreen_name_land_encounters_trait_underground_ogr_1	PLACEHOLDER	false
character_trait_levels_removal_land_encounters_trait_underground_ogr_1	PLACEHOLDER	false
