unit	purchasable_effect	is_exclusive
#unit_purchasable_effect_sets_tables;0;db/unit_purchasable_effect_sets_tables/!!!@xou_emp
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_arcane_blast	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_arcane_blast_magic_attacks_ammo_type_magic	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_magic_attacks_ammo_type_magic	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_piercing_magic_attacks_ammo_type_magic	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_aura_of_healing	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_aura_of_hexing	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_barrier_boost	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_chain_lightining_urannons_thunderbolt	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_chain_lightning	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_ensorcelled_weapons_magic_attacks_ammo_type_magic	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_field_medic_encourage	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_frostfire_tempest	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_frostfire_tempest_contact_frostfire_attacks_ammo_type_frozen	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_frozen_tomb	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_frozen_tomb_aoe	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_hunter_snare	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_hunter_trap	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_magma_storm	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_searing_doom	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_unstable_winds	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_urannons_thunderbolt	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_empire_all_blessing_of_morr_undying_will_attribute_immPsy	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_empire_all_blessing_of_ranald_luck_of_ranald	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_powder_entrench	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_powder_firing_line	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_powder_firing_line_aoe	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_ranged_expert_skirmisher	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_ranged_hawkish_precision	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_ranged_rapid_fire	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_ranged_rapid_fire_aoe	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard_snipe	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_ranged_smokebomb	False
avr_inf_crossbowmen	nanu_dynamic_ror_ability_ranged_volley_arcane	False
