unit	purchasable_effect	is_exclusive
#unit_purchasable_effect_sets_tables;0;db/unit_purchasable_effect_sets_tables/!!!nag_nagash
nag_bone_golems	nanu_dynamic_ror_ability_all_arcane_blast	False
nag_bone_golems	nanu_dynamic_ror_ability_all_arcane_blast_magic_attacks_ammo_type_magic	False
nag_bone_golems	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
nag_bone_golems	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_magic_attacks_ammo_type_magic	False
nag_bone_golems	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_piercing_magic_attacks_ammo_type_magic	False
nag_bone_golems	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison	False
nag_bone_golems	nanu_dynamic_ror_ability_all_aura_of_healing	False
nag_bone_golems	nanu_dynamic_ror_ability_all_aura_of_hexing	False
nag_bone_golems	nanu_dynamic_ror_ability_all_barrier_boost	False
nag_bone_golems	nanu_dynamic_ror_ability_all_chain_lightining_urannons_thunderbolt	False
nag_bone_golems	nanu_dynamic_ror_ability_all_chain_lightning	False
nag_bone_golems	nanu_dynamic_ror_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
nag_bone_golems	nanu_dynamic_ror_ability_all_ensorcelled_weapons_magic_attacks_ammo_type_magic	False
nag_bone_golems	nanu_dynamic_ror_ability_all_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	False
nag_bone_golems	nanu_dynamic_ror_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison	False
nag_bone_golems	nanu_dynamic_ror_ability_all_field_medic_encourage	False
nag_bone_golems	nanu_dynamic_ror_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen	False
nag_bone_golems	nanu_dynamic_ror_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	False
nag_bone_golems	nanu_dynamic_ror_ability_all_frostfire_tempest	False
nag_bone_golems	nanu_dynamic_ror_ability_all_frostfire_tempest_contact_frostfire_attacks_ammo_type_frozen	False
nag_bone_golems	nanu_dynamic_ror_ability_all_frozen_tomb	False
nag_bone_golems	nanu_dynamic_ror_ability_all_frozen_tomb_aoe	False
nag_bone_golems	nanu_dynamic_ror_ability_all_hunter_snare	False
nag_bone_golems	nanu_dynamic_ror_ability_all_hunter_trap	False
nag_bone_golems	nanu_dynamic_ror_ability_all_magma_storm	False
nag_bone_golems	nanu_dynamic_ror_ability_all_searing_doom	False
nag_bone_golems	nanu_dynamic_ror_ability_all_unstable_winds	False
nag_bone_golems	nanu_dynamic_ror_ability_all_urannons_thunderbolt	False
nag_bone_golems	nanu_dynamic_ror_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_aura_of_blood	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_aura_of_dispelling	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_aura_of_protection	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_aura_of_purity	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_aura_of_rust	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_aura_of_shielding	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_aura_of_warding	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_bathed_in_blood	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_bathed_in_blood_bonus_vs_infantry	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_beacon_of_hope	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_berserk	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_berserk_bloodthirsty_rampage	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_berserk_terrifying_rampage	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_berserk_unstoppable_rampage	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_blazing_aura_contact_burning_flaming_attacks	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_blazing_aura_contact_searing_flaming_attacks	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_blazing_aura_flaming_attacks	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_blinding_radiance	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_blood_frenzy	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_bloodgreed	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_bloodthirst	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_chaos_armour	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_charge_breaker	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_chilling_aura	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_clairvoyance	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_clairvoyance_attribute_piercing_gaze	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_colossal_strike_bonus_vs_large	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_courage_in_death	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_crowfeast	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_crush_the_weak	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_deadly_onslaught	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_dread_aversion	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_dread_legion_causes_terror	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_ever_burning_light_contact_blinding	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_flame_incarnate_contact_burning_flaming_attacks_ammo_type_flaming	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_flame_incarnate_contact_scorching_flaming_attacks_ammo_type_flaming	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_flame_incarnate_contact_searing_flaming_attacks_ammo_type_flaming	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_flame_incarnate_flaming_attacks_ammo_type_flaming	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_flesh_stitch	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_freezing_aura	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_frenzied_charge	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_frenzy_immPsy	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_gorefeast	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_gravity_shift	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_grim_resolve_immPsy	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_guardian	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_heroic_charge	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_heroic_killing_blow	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_hold_the_line	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_holy_aura	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_horrible_regeneration	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_miasma_of_dispair	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_monstrous_strength_bonus_vs_infantry	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_murderous_charge	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_overwhelming_odor	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_primal_instincts	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_rage	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_regeneration	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_relentless_assault	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_resplendent_armour	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_rowdy	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_run_them_down	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_soothing_warmth	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_soul_rend	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_spurting_bile_blood	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_stand_or_die	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_stand_your_ground	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_strength_from_flesh	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_terrifying_charge	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_the_hunger	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_thornmail	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_thunderous_aura	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_thunderous_aura_greater	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_undaunted_immPsy	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_undeath_resurgent	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_undying_tide	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_unstoppable_charge	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_valiant_war_cry	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_vengeful_war_cry	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_vicious_war_cry	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_violent_war_cry	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_wake_of_fire	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_withering_heat	False
nag_bone_golems	nanu_dynamic_ror_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming	False
nag_bone_golems	nanu_dynamic_ror_attribute_all_immPsy_vanguard	False
nag_bone_golems	nanu_dynamic_ror_attribute_all_immune_to_contact	False
nag_bone_golems	nanu_dynamic_ror_attribute_all_perfect_vigour	False
nag_bone_golems	nanu_dynamic_ror_attribute_all_piercing_gaze	False
nag_bone_golems	nanu_dynamic_ror_attribute_all_stalk_vanguard	False
nag_bone_golems	nanu_dynamic_ror_attribute_all_strider_vanguard	False
nag_bone_golems	nanu_dynamic_ror_attribute_all_wayfarer	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_amphibious_vanguard	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_brace	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_causes_fear	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_causes_terror	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_counter_charge	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_devastating_flanker	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_encourage	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_flanker_strider	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_glorius_charge	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_immPsy	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_immaculate_charge	False
nag_bone_golems	nanu_dynamic_ror_attribute_melee_unbreakable	False
nag_bone_golems	nanu_dynamic_ror_basic_all_arcane_fire_attacks_ammo_type_arcane_fire	False
nag_bone_golems	nanu_dynamic_ror_basic_all_barrier	False
nag_bone_golems	nanu_dynamic_ror_basic_all_barrier_greater	False
nag_bone_golems	nanu_dynamic_ror_basic_all_flaming_attacks_ammo_type_flaming	False
nag_bone_golems	nanu_dynamic_ror_basic_all_magic_attacks_ammo_type_magic	False
nag_bone_golems	nanu_dynamic_ror_basic_elite_1	False
nag_bone_golems	nanu_dynamic_ror_basic_elite_2	False
nag_bone_golems	nanu_dynamic_ror_basic_elite_3	False
nag_bone_golems	nanu_dynamic_ror_basic_melee_1	False
nag_bone_golems	nanu_dynamic_ror_basic_melee_2	False
nag_bone_golems	nanu_dynamic_ror_basic_melee_3	False
nag_bone_golems	nanu_dynamic_ror_basic_melee_bonus_vs_large_1	False
nag_bone_golems	nanu_dynamic_ror_basic_melee_bonus_vs_large_2	False
nag_bone_golems	nanu_dynamic_ror_basic_melee_bonus_vs_large_3	False
nag_bone_golems	nanu_dynamic_ror_chaos_contact_maruader_horsemen_special_knightly_enemy_shieldbreaker_ammo_type_anti_large	False
nag_bone_golems	nanu_dynamic_ror_chaos_contact_maruader_horsemen_throwing_axes_special_knightly_enemy_armour_destruction	False
nag_bone_golems	nanu_dynamic_ror_chorf_ability_all_sadistic_snare	False
nag_bone_golems	nanu_dynamic_ror_chorf_ability_all_sadistic_snare_bonus_vs_large_ammo_type_anti_large	False
nag_bone_golems	nanu_dynamic_ror_chorf_ability_all_special_ash_storm_contact_searing_flaming_attacks	False
nag_bone_golems	nanu_dynamic_ror_chorf_ability_melee_armour_of_gazrakh	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_field_medic_encourage	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_unstable_winds_barrier_boost	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_aura_of_rust	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_beacon_of_hope	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_crowfeast	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_frenzy_immPsy	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_grim_resolve_immPsy	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_holy_aura	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_horrible_regeneration	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_miasma_of_dispair_attribute_stalk	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_regeneration	False
nag_bone_golems	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_resplendent_armour	False
