unit	purchasable_effect	is_exclusive
#unit_purchasable_effect_sets_tables;0;db/unit_purchasable_effect_sets_tables/!!!!xou_age_TKExtended
Bastethi_wb	nanu_dynamic_ror_ability_all_arcane_blast	False
Bastethi_wb	nanu_dynamic_ror_ability_all_arcane_blast_magic_attacks_ammo_type_magic	False
Bastethi_wb	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
Bastethi_wb	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_magic_attacks_ammo_type_magic	False
Bastethi_wb	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_piercing_magic_attacks_ammo_type_magic	False
Bastethi_wb	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison	False
Bastethi_wb	nanu_dynamic_ror_ability_all_aura_of_healing	False
Bastethi_wb	nanu_dynamic_ror_ability_all_aura_of_hexing	False
Bastethi_wb	nanu_dynamic_ror_ability_all_barrier_boost	False
Bastethi_wb	nanu_dynamic_ror_ability_all_chain_lightining_urannons_thunderbolt	False
Bastethi_wb	nanu_dynamic_ror_ability_all_chain_lightning	False
Bastethi_wb	nanu_dynamic_ror_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
Bastethi_wb	nanu_dynamic_ror_ability_all_ensorcelled_weapons_magic_attacks_ammo_type_magic	False
Bastethi_wb	nanu_dynamic_ror_ability_all_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	False
Bastethi_wb	nanu_dynamic_ror_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison	False
Bastethi_wb	nanu_dynamic_ror_ability_all_field_medic_encourage	False
Bastethi_wb	nanu_dynamic_ror_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen	False
Bastethi_wb	nanu_dynamic_ror_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	False
Bastethi_wb	nanu_dynamic_ror_ability_all_frostfire_tempest	False
Bastethi_wb	nanu_dynamic_ror_ability_all_frostfire_tempest_contact_frostfire_attacks_ammo_type_frozen	False
Bastethi_wb	nanu_dynamic_ror_ability_all_frozen_tomb	False
Bastethi_wb	nanu_dynamic_ror_ability_all_frozen_tomb_aoe	False
Bastethi_wb	nanu_dynamic_ror_ability_all_hunter_snare	False
Bastethi_wb	nanu_dynamic_ror_ability_all_hunter_trap	False
Bastethi_wb	nanu_dynamic_ror_ability_all_magma_storm	False
Bastethi_wb	nanu_dynamic_ror_ability_all_searing_doom	False
Bastethi_wb	nanu_dynamic_ror_ability_all_unstable_winds	False
Bastethi_wb	nanu_dynamic_ror_ability_all_urannons_thunderbolt	False
Bastethi_wb	nanu_dynamic_ror_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_aura_of_blood	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_aura_of_dispelling	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_aura_of_protection	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_aura_of_purity	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_aura_of_rust	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_aura_of_shielding	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_aura_of_warding	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_bathed_in_blood	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_bathed_in_blood_bonus_vs_infantry	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_beacon_of_hope	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_berserk	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_berserk_bloodthirsty_rampage	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_berserk_terrifying_rampage	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_berserk_unstoppable_rampage	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_blazing_aura_contact_burning_flaming_attacks	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_blazing_aura_contact_searing_flaming_attacks	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_blazing_aura_flaming_attacks	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_blinding_radiance	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_blood_frenzy	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_bloodgreed	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_bloodthirst	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_chaos_armour	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_charge_breaker	False
Bastethi_wb	nanu_dynamic_ror_ability_melee_chilling_aura	False
