key	text	tooltip
#Loc;1;text/@@@RHD_Skaven_Overhaul_purchase.loc		
uied_component_texts_localised_string_header_NewState_Text_50037	Module Upgrades and Mutations	false
effect_bundles_localised_description_rhd_skv_globe_bombardiers_upgrade_1		false
effect_bundles_localised_title_rhd_skv_globe_bombardiers_upgrade_1	Hydraulic Projection Component	false
effect_bundles_localised_description_rhd_skv_globe_bombardiers_upgrade_2		false
effect_bundles_localised_title_rhd_skv_globe_bombardiers_upgrade_2	Ravaging Power Component	false
effect_bundles_localised_description_rhd_skv_globe_bombardiers_upgrade_3		false
effect_bundles_localised_title_rhd_skv_globe_bombardiers_upgrade_3	Corrosive Miasma Component	false
effect_bundles_localised_description_rhd_skv_warp_grinder_upgrade_1		false
effect_bundles_localised_title_rhd_skv_warp_grinder_upgrade_1	Phased Array Protocol	false
effect_bundles_localised_description_rhd_skv_warp_grinder_upgrade_2		false
effect_bundles_localised_title_rhd_skv_warp_grinder_upgrade_2	Concussion Engine Protocol	false
effect_bundles_localised_description_rhd_skv_warp_grinder_upgrade_3		false
effect_bundles_localised_title_rhd_skv_warp_grinder_upgrade_3	Disintegration Field Protocol	false
effect_bundles_localised_description_rhd_skv_warpfire_thrower_upgrade_1		false
effect_bundles_localised_title_rhd_skv_warpfire_thrower_upgrade_1	Explosive Conflagration Module	false
effect_bundles_localised_description_rhd_skv_warpfire_thrower_upgrade_2		false
effect_bundles_localised_title_rhd_skv_warpfire_thrower_upgrade_2	Warp Incineration Module	false
effect_bundles_localised_description_rhd_skv_warpfire_thrower_upgrade_3		false
effect_bundles_localised_title_rhd_skv_warpfire_thrower_upgrade_3	Cyclone Strike Module	false
effect_bundles_localised_description_rhd_skv_ratling_gun_upgrade_1		false
effect_bundles_localised_title_rhd_skv_ratling_gun_upgrade_1	Warp Shield System	false
effect_bundles_localised_description_rhd_skv_ratling_gun_upgrade_2		false
effect_bundles_localised_title_rhd_skv_ratling_gun_upgrade_2	Thermal Recirculation System	false
effect_bundles_localised_description_rhd_skv_ratling_gun_upgrade_3		false
effect_bundles_localised_title_rhd_skv_ratling_gun_upgrade_3	Pulse Field System	false
effect_bundles_localised_description_rhd_skv_warplock_jezzails_upgrade_1		false
effect_bundles_localised_title_rhd_skv_warplock_jezzails_upgrade_1	Viper Fang Ammunition	false
effect_bundles_localised_description_rhd_skv_warplock_jezzails_upgrade_2		false
effect_bundles_localised_title_rhd_skv_warplock_jezzails_upgrade_2	Death Shriek Ammunition	false
effect_bundles_localised_description_rhd_skv_warplock_jezzails_upgrade_3		false
effect_bundles_localised_title_rhd_skv_warplock_jezzails_upgrade_3	Soul-Corrosion Shard Ammunition	false
effect_bundles_localised_description_rhd_skv_doom_flayer_upgrade_1		false
effect_bundles_localised_title_rhd_skv_doom_flayer_upgrade_1	Warp Nova Device	false
effect_bundles_localised_description_rhd_skv_doom_flayer_upgrade_2		false
effect_bundles_localised_title_rhd_skv_doom_flayer_upgrade_2	Optical Disruption Device	false
effect_bundles_localised_description_rhd_skv_doom_flayer_upgrade_3		false
effect_bundles_localised_title_rhd_skv_doom_flayer_upgrade_3	Miniature Lightning Device	false
effect_bundles_localised_description_rhd_skv_doom_wheel_upgrade_1		false
effect_bundles_localised_title_rhd_skv_doom_wheel_upgrade_1	Bio-Disintegration Core	false
effect_bundles_localised_description_rhd_skv_doom_wheel_upgrade_2		false
effect_bundles_localised_title_rhd_skv_doom_wheel_upgrade_2	Electromagnetic Deflection Core	false
effect_bundles_localised_description_rhd_skv_doom_wheel_upgrade_3		false
effect_bundles_localised_title_rhd_skv_doom_wheel_upgrade_3	Cooling Cycle Core	false
effect_bundles_localised_description_rhd_skv_tesla_trooper_upgrade_1		false
effect_bundles_localised_title_rhd_skv_tesla_trooper_upgrade_1	Energy Suppression Doctrine	false
effect_bundles_localised_description_rhd_skv_tesla_trooper_upgrade_2		false
effect_bundles_localised_title_rhd_skv_tesla_trooper_upgrade_2	Firepower Projection Doctrine	false
effect_bundles_localised_description_rhd_skv_tesla_trooper_upgrade_3		false
effect_bundles_localised_title_rhd_skv_tesla_trooper_upgrade_3	Battlefield Support Doctrine	false
effect_bundles_localised_description_rhd_skv_poison_wind_mortar_upgrade_1		false
effect_bundles_localised_title_rhd_skv_poison_wind_mortar_upgrade_1	Storm's Wrath Unit	false
effect_bundles_localised_description_rhd_skv_poison_wind_mortar_upgrade_2		false
effect_bundles_localised_title_rhd_skv_poison_wind_mortar_upgrade_2	Burning Canopy Unit	false
effect_bundles_localised_description_rhd_skv_poison_wind_mortar_upgrade_3		false
effect_bundles_localised_title_rhd_skv_poison_wind_mortar_upgrade_3	Directed Detonation Unit	false
unit_purchasable_effect_lock_reasons_description_rhd_skv_globe_bombardiers_upgrade_1	Requires technology: Poisoned Wind Globadiers (Improved)	false
unit_purchasable_effect_lock_reasons_description_rhd_skv_globe_bombardiers_upgrade_2	Requires technology: Poisoned Wind Globadiers (Improved)	false
unit_purchasable_effect_lock_reasons_description_rhd_skv_globe_bombardiers_upgrade_3	Requires technology: Poisoned Wind Globadiers (Improved)	false
unit_purchasable_effect_lock_reasons_description_rhd_skv_warp_grinder_upgrade_1	Requires technology: Warp-Grinder (Improved)	false
unit_purchasable_effect_lock_reasons_description_rhd_skv_warp_grinder_upgrade_2	Requires technology: Warp-Grinder (Improved)	false
unit_purchasable_effect_lock_reasons_description_rhd_skv_warp_grinder_upgrade_3	Requires technology: Warp-Grinder (Improved)	false
unit_purchasable_effect_lock_reasons_description_rhd_skv_warpfire_thrower_upgrade_1	Requires technology: Warpfire Thrower (Improved)	false
unit_purchasable_effect_lock_reasons_description_rhd_skv_warpfire_thrower_upgrade_2	Requires technology: Warpfire Thrower (Improved)	false
unit_purchasable_effect_lock_reasons_description_rhd_skv_warpfire_thrower_upgrade_3	Requires technology: Warpfire Thrower (Improved)	false
