key	text	tooltip
#Loc;1;text/@@@RHD_Skaven_Overhaul_technology.loc		
technology_ui_tabs_localised_name_skv_normal	Clans	false
technology_ui_tabs_localised_name_skv_rhd_overhaul	Arcane Secrets	false
technology_ui_groups_optional_display_name_ghs_skv_skryre	Clan Skryre Secrets	false
technologies_onscreen_name_rhd_tech_skv_skryre_0	Clan Skryre Secrets	false
technologies_short_description_rhd_tech_skv_skryre_0	Powerful arcane secrets of Clan Skryre, unlocking further Weapon Team enhancements	false
technologies_onscreen_name_rhd_tech_skv_skryre_0_1	Improved Ammunition Crafting	false
technologies_short_description_rhd_tech_skv_skryre_0_1		false
technologies_onscreen_name_rhd_tech_skv_skryre_0_2	Automatic Reloading Systems	false
technologies_short_description_rhd_tech_skv_skryre_0_2		false
technologies_onscreen_name_rhd_tech_skv_skryre_0_3	Warp-Charged Steel Blades	false
technologies_short_description_rhd_tech_skv_skryre_0_3		false
technologies_onscreen_name_rhd_tech_skv_skryre_1	Poisoned Wind Globadiers (Improved)	false
technologies_short_description_rhd_tech_skv_skryre_1		false
technologies_onscreen_name_rhd_tech_skv_skryre_2	Warplock Jezzails (Improved)	false
technologies_short_description_rhd_tech_skv_skryre_2		false
technologies_onscreen_name_rhd_tech_skv_skryre_3	Warp-Grinder (Improved)	false
technologies_short_description_rhd_tech_skv_skryre_3		false
technologies_onscreen_name_rhd_tech_skv_skryre_4	Ratling Gun (Improved)	false
technologies_short_description_rhd_tech_skv_skryre_4		false
technologies_onscreen_name_rhd_tech_skv_skryre_5	Poisoned Wind Mortar (Improved)	false
technologies_short_description_rhd_tech_skv_skryre_5		false
technologies_onscreen_name_rhd_tech_skv_skryre_6	Doom-Flayer (Improved)	false
technologies_short_description_rhd_tech_skv_skryre_6		false
technologies_onscreen_name_rhd_tech_skv_skryre_7	Warpfire Thrower (Improved)	false
technologies_short_description_rhd_tech_skv_skryre_7		false
technologies_onscreen_name_rhd_tech_skv_skryre_8	Warlock Engineer (Improved)	false
technologies_short_description_rhd_tech_skv_skryre_8		false
technologies_onscreen_name_rhd_tech_skv_skryre_9	Doomwheel (Improved)	false
technologies_short_description_rhd_tech_skv_skryre_9		false
