key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_!!!d3rpyVersaEng
derpy_malakai_drakegun	10	wh_main_body_0	2100	inf_melee	30	com	wh3_dlc25_unit_long_text_dwf_cha_malakai_makaisson	hu3_dwarf_drakegun	wh_main_dwf_inf_dwarfs_blood_dismembers	55	45	100	9224		0	wh_main_dwf_drakegun_heroes	derpy_main_dwf_drakegun	2	none	wh3_dlc25_unit_short_text_dwf_cha_malakai_makaisson	wh_main_hero	trained			true	40.0000	1500.0000	wh3_dlc25_dwf_cha_malakai_makaisson	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	90	0	35	0	0	15	0	ranged_direct_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_malakai_drill	10	wh_main_body_0	2100	inf_melee	30	com	wh3_dlc25_unit_long_text_dwf_cha_malakai_makaisson	derpy_hu3_dwf_miners_steam_drills	wh_main_dwf_inf_dwarfs_blood_dismembers	55	45	100	9224		0	w_main_dwf_drill		2	none	wh3_dlc25_unit_short_text_dwf_cha_malakai_makaisson	wh_main_hero	trained			true	40.0000	1500.0000	wh3_dlc25_dwf_cha_malakai_makaisson	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	90	0	35	0	0	15	0	ranged_direct_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_malakai_heavycrank	10	wh_main_body_0	2100	inf_melee	30	com	wh3_dlc25_unit_long_text_dwf_cha_malakai_makaisson	derpy_cody_hu3_malakai_makaisson_crankgun_and_2handed_axe	wh_main_dwf_inf_dwarfs_blood_dismembers	55	45	100	9224		0	wh_main_dwf_crankgun_axe	derpy_main_dwf_crankgun_bullet	2	none	wh3_dlc25_unit_short_text_dwf_cha_malakai_makaisson	wh_main_hero	trained			true	40.0000	1500.0000	wh3_dlc25_dwf_cha_malakai_makaisson	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	500	0	35	0	0	15	0	ranged_direct_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_malakai_keg	10	wh_main_body_0	2100	inf_melee	30	com	wh3_dlc25_unit_long_text_dwf_cha_malakai_makaisson	dwf_keg_launcher	wh_main_dwf_inf_dwarfs_blood_dismembers	55	45	100	9224		0	wh_main_dwf_drakegun_heroes	derpy_main_dwf_brimstonegun	2	none	wh3_dlc25_unit_short_text_dwf_cha_malakai_makaisson	wh_main_hero	trained			true	40.0000	1500.0000	wh3_dlc25_dwf_cha_malakai_makaisson	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	90	0	35	0	0	15	0	ranged_direct_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_malakai_lightcrank	10	wh_main_body_0	2100	inf_melee	30	com	wh3_dlc25_unit_long_text_dwf_cha_malakai_makaisson	dwf_crank_gunner_fast	wh_main_dwf_inf_dwarfs_blood_dismembers	55	45	100	9224		0	wh_main_dwf_drakegun_heroes	derpy_main_dwf_cranklow_bullet	2	none	wh3_dlc25_unit_short_text_dwf_cha_malakai_makaisson	wh_main_hero	trained			true	40.0000	1500.0000	wh3_dlc25_dwf_cha_malakai_makaisson	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	500	0	35	0	0	15	0	ranged_direct_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_malakai_rocket	10	wh_main_body_0	2100	inf_melee	30	com	wh3_dlc25_unit_long_text_dwf_cha_malakai_makaisson	dwf_rocket_barrage	wh_main_dwf_inf_dwarfs_blood_dismembers	55	45	100	9224		0	wh_main_dwf_drakegun_heroes	derpy_main_dwf_homing	2	none	wh3_dlc25_unit_short_text_dwf_cha_malakai_makaisson	wh_main_hero	trained			true	40.0000	1500.0000	wh3_dlc25_dwf_cha_malakai_makaisson	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	300	0	35	0	0	15	0	ranged_direct_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_malakai_sniper	10	wh_main_body_0	2100	inf_melee	30	com	wh3_dlc25_unit_long_text_dwf_cha_malakai_makaisson	hu3_dwarf_2handed_hammer_and_rifle	wh_main_dwf_inf_dwarfs_blood_dismembers	55	45	100	9224		0	wh_main_dwf_crankgun_axe	derpy_main_dwf_sniper	2	none	wh3_dlc25_unit_short_text_dwf_cha_malakai_makaisson	wh_main_hero	trained			true	40.0000	1500.0000	wh3_dlc25_dwf_cha_malakai_makaisson	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	90	0	35	0	0	15	0	ranged_direct_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_malakai_trollhammer	10	wh_main_body_0	2100	inf_melee	30	com	wh3_dlc25_unit_long_text_dwf_cha_malakai_makaisson	hu3_dwarf_trollhammer	wh_main_dwf_inf_dwarfs_blood_dismembers	55	45	100	9224		0	wh_main_dwf_drakegun_heroes	derpy_main_dwf_trollgun	2	none	wh3_dlc25_unit_short_text_dwf_cha_malakai_makaisson	wh_main_hero	trained			true	40.0000	1500.0000	wh3_dlc25_dwf_cha_malakai_makaisson	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	90	0	35	0	0	15	0	ranged_direct_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_master_engineer_CrankGun	10	wh2_main_chainmail_120	2100	inf_ranged	14	com	wh_main_unit_long_text_dwf_master_engineer	derpy_cody_hu3_malakai_makaisson_crankgun_and_2handed_axe	wh_main_dwf_cha_dwarf_hero_blood_dismembers_medium_kb_resist	40	30	72	7800		0	wh_main_dwf_crankgun_axe	derpy_main_dwf_crankgun_bullet	2	none	wh_main_unit_short_text_dwf_master_engineer	wh_main_hero	trained			true	40.0000	1500.0000	wh_main_dwf_cha_master_engineer_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	500	0	35	0	0	15	0	ranged_highvalue	true	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_master_engineer_brimstonegunpls	10	master_engineer_heavies	2100	inf_ranged	14	com	wh_main_unit_long_text_dwf_master_engineer	hu3_dwarf_trollhammer	master_engineer_heavies	45	25	72	7800		0	wh_main_dwf_drakegun_heroes	derpy_main_dwf_brimstonegun	2	none	wh_main_unit_short_text_dwf_master_engineer	wh_main_hero	trained			true	40.0000	1500.0000	wh_main_dwf_cha_master_engineer_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	50	0	35	0	0	15	0	ranged_highvalue	true	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_master_engineer_cranklow	10	master_engineer_heavies	2100	inf_ranged	14	com	wh_main_unit_long_text_dwf_master_engineer	dwf_crank_gunner_fast	master_engineer_heavies	45	25	72	7800		0	wh_main_dwf_drakegun_heroes	derpy_main_dwf_cranklow_bullet	2	none	wh_main_unit_short_text_dwf_master_engineer	wh_main_hero	trained			true	40.0000	1500.0000	wh_main_dwf_cha_master_engineer_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	500	0	35	0	0	15	0	ranged_highvalue	true	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_master_engineer_drakegun	10	master_engineer_heavies	2100	inf_ranged	14	com	wh_main_unit_long_text_dwf_master_engineer	hu3_dwarf_drakegun	master_engineer_heavies	45	25	72	7800		0	wh_main_dwf_drakegun_heroes	derpy_main_dwf_drakegun	2	none	wh_main_unit_short_text_dwf_master_engineer	wh_main_hero	trained			true	40.0000	1500.0000	wh_main_dwf_cha_master_engineer_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	300	0	35	0	0	15	0	ranged_highvalue	true	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
derpy_master_engineer_drill	15	master_engineer_heavies	2100	inf_ranged	14	com	wh_main_unit_long_text_dwf_master_engineer	derpy_hu3_dwf_miners_steam_drills	master_engineer_heavies	55	20	75	7800		0	w_main_dwf_drill		2	none	wh_main_unit_short_text_dwf_master_engineer	wh_main_hero	trained			true	40.0000	1500.0000	dwf_master_miner_drill	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	2	0	35	0	0	15	0	ranged_highvalue	true	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
