unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!!!scm_motm
motm_ogr_pit_fighters		-1	monstrous_infantry	2	false	motm_ogr_pit_fighters	16	0	1100	wh_main_shp_transport	1	1	16	1100	275	very_heavy		0	true	wh3_main_vo_culture_Ogres	motm_ogr_pit_fighters	3	false	ogre_infantry		false		1100.0000	0.0000	false	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
motm_snarky_02		-1	lord	1	false	motm_snarky_02	1	0	1700	wh_main_shp_transport	1	1	1	1700	375	heavy		0	false	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_cannon	0	true	ogr_leadbelcher	cam_ironblaster	true	composite_scene/porthole/wm_ironblaster_porthole_01.csc	1200.0000	900.0000	true	vo_culture_None	true	wh3_main_vo_actor_Ogres_Tyrant	0	true	false	2	false	false		0.0000	true	1	false
um_ogr_araby_bulls_01		-1	monstrous_infantry	1	false	um_ogr_araby_bulls_01	24	0	550	wh_main_shp_transport	1	1	16	550	138	very_heavy		0	true	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous	2	false	ogre_infantry		false		550.0000	0.0000	false	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
um_ogr_araby_bulls_02		-1	monstrous_infantry	1	false	um_ogr_araby_bulls_02	24	0	650	wh_main_shp_transport	1	1	16	650	163	very_heavy		0	true	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_dual_weapons	2	false	ogre_infantry		false		650.0000	0.0000	false	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
um_ogr_araby_bulls_03		-1	monstrous_infantry	1	false	um_ogr_araby_bulls_03	24	0	650	wh_main_shp_transport	1	1	16	650	163	very_heavy		0	true	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_ironfist	2	false	ogre_infantry		false		650.0000	0.0000	false	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
um_ogr_araby_bulls_cav_01		-1	monstrous_cavalry	2	false	um_ogr_araby_bulls_cav_01	12	0	1100	wh_main_shp_transport	1	1	8	1100	275	medium		0	true	wh3_main_vo_culture_Ogres	wh3_dlc26_ogr_cavalry_mournfang_club	3	false	ogr_mournfang_cav		false		1100.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
um_ogr_araby_bulls_cav_02		-1	monstrous_cavalry	2	false	um_ogr_araby_bulls_cav_02	12	0	1250	wh_main_shp_transport	1	1	8	1250	313	medium		0	true	wh3_main_vo_culture_Ogres	wh3_dlc26_ogr_cavalry_mournfang_club	3	false	ogr_mournfang_cav		false		1250.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
um_ogr_araby_bulls_cav_03		-1	monstrous_cavalry	2	false	um_ogr_araby_bulls_cav_03	12	0	1350	wh_main_shp_transport	1	1	8	1350	338	medium		0	true	wh3_main_vo_culture_Ogres	wh3_dlc26_ogr_cavalry_mournfang_great_weapon	3	false	ogr_mournfang_cav		false		1350.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
um_ogr_gatling		-1	monstrous_infantry	2	false	um_ogr_gatling	16	0	1000	wh_main_shp_transport	1	1	16	1000	250	very_heavy		0	true	wh3_main_vo_culture_Ogres	um_ogr_gatling	3	false	ogr_leadbelcher		false		400.0000	600.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false		0.0000	true	1	false
